"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million","date2"
"553","AUS","Oceania","Australia","2021-07-31",34383,253,209.286,924,0,1,1313.461,9.665,7.995,35.298,0,0.038,1.34,59,2.254,276,10.543,NA,NA,NA,NA,25041566,167903,966.069,6.477,171698,6.624,0.0012,820.4,"tests performed",12334071,8407015,3927056,NA,124274,171977,47.12,32.12,15,NA,6570,86285,0.33,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-07-31
"554","AUS","Oceania","Australia","2021-08-01",34612,229,218.571,925,1,1.143,1322.209,8.748,8.35,35.336,0.038,0.044,1.33,59,2.254,290,11.078,NA,NA,NA,NA,25183485,141919,971.544,5.475,167140,6.448,0.0013,764.7,"tests performed",12410127,8445404,3964723,NA,76056,172903,47.41,32.26,15.15,NA,6605,86371,0.33,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,-456.70007,-0.17,2.47,-17.618858,2021-08-01
"555","AUS","Oceania","Australia","2021-08-02",34836,224,224.286,925,0,0.571,1330.766,8.557,8.568,35.336,0,0.022,1.33,58,2.216,318,12.148,NA,NA,NA,NA,25366855,183370,978.618,7.074,169884,6.554,0.0013,757.4,"tests performed",12599440,8537516,4061924,NA,189313,174281,48.13,32.61,15.52,NA,6658,86152,0.329,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-02
"556","AUS","Oceania","Australia","2021-08-03",35089,253,230.857,927,2,0.857,1340.431,9.665,8.819,35.412,0.076,0.033,1.34,57,2.177,366,13.982,NA,NA,NA,NA,25547468,180613,985.586,6.968,174724,6.741,0.0013,756.8,"tests performed",12818532,8644506,4174026,NA,219092,178238,48.97,33.02,15.95,NA,6809,88386,0.338,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-03
"557","AUS","Oceania","Australia","2021-08-04",35391,302,237.857,932,5,1.286,1351.967,11.537,9.086,35.603,0.191,0.049,1.34,56,2.139,374,14.287,NA,NA,NA,NA,25752627,205159,993.501,7.915,179894,6.94,0.0013,756.3,"tests performed",13041229,8751409,4289820,NA,222697,178163,49.82,33.43,16.39,NA,6806,87694,0.335,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-04
"558","AUS","Oceania","Australia","2021-08-05",35698,307,255.571,933,1,1.429,1363.695,11.728,9.763,35.641,0.038,0.055,1.35,55,2.101,392,14.975,NA,NA,NA,NA,25955268,202641,1001.319,7.818,179665,6.931,0.0014,703,"tests performed",13281135,8872330,4408805,NA,239906,183158,50.74,33.89,16.84,NA,6997,90759,0.347,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-05
"559","AUS","Oceania","Australia","2021-08-06",36051,353,274.429,939,6,2.143,1377.18,13.485,10.483,35.871,0.229,0.082,1.34,61,2.33,433,16.541,NA,NA,NA,NA,26163008,207740,1009.333,8.014,184192,7.106,0.0015,671.2,"tests performed",13517126,8990538,4526588,NA,235991,186761,51.64,34.34,17.29,NA,7134,92361,0.353,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-06
"560","AUS","Oceania","Australia","2021-08-07",36328,277,277.857,938,NA,NA,1387.761,10.582,10.614,35.832,NA,NA,1.34,62,2.368,433,16.541,NA,NA,NA,NA,26366214,203206,1017.172,7.839,189235,7.3,0.0015,681.1,"tests performed",13673060,9061739,4611321,NA,155934,191284,52.23,34.62,17.62,NA,7307,93532,0.357,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-07
"561","AUS","Oceania","Australia","2021-08-08",36630,302,288.286,939,1,2.143,1399.298,11.537,11.013,35.871,0.038,0.082,1.35,70,2.674,428,16.35,NA,NA,NA,NA,26535025,168811,1023.685,6.512,193077,7.449,0.0015,669.7,"tests performed",13760468,9108510,4651958,NA,87408,192906,52.57,34.8,17.77,NA,7369,94729,0.362,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,-524.30005,-0.2,-1.91,-20.226772,2021-08-08
"562","AUS","Oceania","Australia","2021-08-09",37010,380,310.571,943,4,2.714,1413.814,14.516,11.864,36.023,0.153,0.104,1.36,62,2.368,433,16.541,NA,NA,NA,NA,26751476,216451,1032.035,8.35,197803,7.631,0.0016,636.9,"tests performed",13978253,9217113,4761140,NA,217785,196973,53.4,35.21,18.19,NA,7525,97085,0.371,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-09
"563","AUS","Oceania","Australia","2021-08-10",37377,367,326.857,945,2,2.714,1427.834,14.02,12.486,36.1,0.076,0.104,1.37,64,2.445,441,16.847,NA,NA,NA,NA,26912157,160681,1038.234,6.199,194956,7.521,0.0017,596.5,"tests performed",14244517,9352280,4892237,NA,266264,203712,54.42,35.73,18.69,NA,7782,101111,0.386,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-10
"564","AUS","Oceania","Australia","2021-08-11",37749,372,336.857,947,2,2.286,1442.045,14.211,12.868,36.176,0.076,0.087,1.37,65,2.483,428,16.35,NA,NA,NA,NA,27118125,205968,1046.18,7.946,195071,7.526,0.0017,579.1,"tests performed",14507481,9484184,5023297,NA,262964,209465,55.42,36.23,19.19,NA,8002,104682,0.4,68.06,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-11
"565","AUS","Oceania","Australia","2021-08-12",38165,416,352.429,949,2,2.429,1457.936,15.892,13.463,36.253,0.076,0.093,1.39,67,2.559,442,16.885,NA,NA,NA,NA,27361269,243144,1055.56,9.38,200857,7.749,0.0018,569.9,"tests performed",14777274,9618874,5158400,NA,269793,213734,56.45,36.74,19.71,NA,8165,106649,0.407,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-12
"566","AUS","Oceania","Australia","2021-08-13",38658,493,372.429,953,4,2.143,1476.769,18.833,14.227,36.405,0.153,0.082,1.41,68,2.598,427,16.312,NA,NA,NA,NA,27579080,217811,1063.963,8.403,202296,7.804,0.0018,543.2,"tests performed",15056296,9760508,5295788,NA,279022,219881,57.52,37.29,20.23,NA,8400,109996,0.42,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-13
"567","AUS","Oceania","Australia","2021-08-14",39097,439,395.571,958,5,2.857,1493.54,16.77,15.111,36.596,0.191,0.109,1.42,66,2.521,424,16.197,NA,NA,NA,NA,27776188,197108,1071.567,7.604,201425,7.771,0.002,509.2,"tests performed",15220857,9847969,5372888,NA,164561,221114,58.15,37.62,20.52,NA,8447,112319,0.429,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-14
"568","AUS","Oceania","Australia","2021-08-15",39615,518,426.429,966,8,3.857,1513.328,19.788,16.29,36.902,0.306,0.147,1.44,69,2.636,436,16.656,NA,NA,NA,NA,27959920,183732,1078.655,7.088,203556,7.853,0.0021,477.4,"tests performed",15315158,9905472,5409686,NA,94301,222099,58.51,37.84,20.67,NA,8484,113852,0.435,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,-651.50006,-0.24,-3.58,-25.133972,2021-08-15
"569","AUS","Oceania","Australia","2021-08-16",40097,482,441,967,1,3.429,1531.741,18.413,16.847,36.94,0.038,0.131,1.47,73,2.789,492,18.795,NA,NA,NA,NA,28177568,217648,1087.052,8.397,203727,7.86,0.0022,462,"tests performed",15593985,10051748,5542237,NA,278827,230819,59.57,38.4,21.17,NA,8817,119234,0.455,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-16
"570","AUS","Oceania","Australia","2021-08-17",40774,677,485.286,970,3,3.571,1557.603,25.862,18.538,37.055,0.115,0.136,1.49,80,3.056,503,19.215,NA,NA,NA,NA,28390559,212991,1095.269,8.217,211200,8.148,0.0023,435.2,"tests performed",15867284,10195842,5671442,NA,273299,231824,60.61,38.95,21.67,NA,8856,120509,0.46,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-17
"571","AUS","Oceania","Australia","2021-08-18",41521,747,538.857,972,2,3.571,1586.139,28.536,20.585,37.131,0.076,0.136,1.5,86,3.285,513,19.597,NA,NA,NA,NA,28570720,180161,1102.219,6.95,207514,8.006,0.0026,385.1,"tests performed",16175628,10359796,5815832,NA,308344,238307,61.79,39.58,22.22,NA,9104,125087,0.478,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-18
"572","AUS","Oceania","Australia","2021-08-19",42228,707,580.429,976,4,3.857,1613.147,27.008,22.173,37.284,0.153,0.147,1.5,87,3.323,506,19.33,NA,NA,NA,NA,28776897,206177,1110.173,7.954,202233,7.802,0.0029,348.4,"tests performed",16478313,10519590,5958723,NA,302685,243006,62.95,40.19,22.76,NA,9283,128674,0.492,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-19
"573","AUS","Oceania","Australia","2021-08-20",43119,891,637.286,978,2,3.571,1647.184,34.037,24.345,37.36,0.076,0.136,1.5,93,3.553,554,21.163,NA,NA,NA,NA,28989560,212663,1118.377,8.204,201497,7.773,0.0032,316.2,"tests performed",16788159,10684738,6103421,NA,309846,247409,64.13,40.82,23.32,NA,9451,132033,0.504,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-20
"574","AUS","Oceania","Australia","2021-08-21",44026,907,704.143,981,3,3.286,1681.832,34.648,26.899,37.475,0.115,0.126,1.49,106,4.049,605,23.112,NA,NA,NA,NA,29188844,199284,1126.065,7.688,201808,7.785,0.0035,286.6,"tests performed",16983749,10793183,6190566,NA,195590,251842,64.88,41.23,23.65,NA,9621,135031,0.516,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-21
"575","AUS","Oceania","Australia","2021-08-22",44920,894,757.857,984,3,2.571,1715.983,34.152,28.951,37.59,0.115,0.098,1.47,111,4.24,641,24.487,NA,NA,NA,NA,29463447,274603,1136.659,10.594,214790,8.286,0.0035,283.4,"tests performed",17123030,10882390,6240640,NA,139281,258267,65.41,41.57,23.84,NA,9866,139560,0.533,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,-759.10004,-0.28,-2.99,-29.28503,2021-08-22
"576","AUS","Oceania","Australia","2021-08-23",45754,834,808.143,984,0,2.429,1747.843,31.86,30.872,37.59,0,0.093,1.45,119,4.546,668,25.518,NA,NA,NA,NA,29853027,389580,1151.689,15.029,239351,9.234,0.0034,296.2,"tests performed",17412205,11043784,6368421,NA,289175,259746,66.52,42.19,24.33,NA,9923,141719,0.541,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-23
"577","AUS","Oceania","Australia","2021-08-24",46725,971,850.143,986,2,2.286,1784.936,37.093,32.476,37.666,0.076,0.087,1.44,125,4.775,709,27.084,NA,NA,NA,NA,30065143,212116,1159.872,8.183,239226,9.229,0.0036,281.4,"tests performed",17718300,11210096,6508204,NA,306095,264431,67.69,42.82,24.86,NA,10101,144893,0.554,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-24
"578","AUS","Oceania","Australia","2021-08-25",47840,1115,902.714,989,3,2.429,1827.53,42.594,34.484,37.781,0.115,0.093,1.42,132,5.043,767,29.3,NA,NA,NA,NA,30303518,238375,1169.068,9.196,247543,9.55,0.0036,274.2,"tests performed",18052293,11391093,6661200,NA,333993,268095,68.96,43.51,25.45,NA,10241,147328,0.563,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-25
"579","AUS","Oceania","Australia","2021-08-26",48816,976,941.143,991,2,2.143,1864.814,37.284,35.952,37.857,0.076,0.082,1.41,134,5.119,842,32.165,NA,NA,NA,NA,30541835,238317,1178.262,9.194,252134,9.727,0.0037,267.9,"tests performed",18358731,11550262,6808469,NA,306438,268631,70.13,44.12,26.01,NA,10262,147239,0.562,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-26
"580","AUS","Oceania","Australia","2021-08-27",49935,1119,973.714,993,2,2.143,1907.561,42.747,37.197,37.933,0.076,0.082,1.4,141,5.386,854,32.624,NA,NA,NA,NA,30743658,201823,1186.048,7.786,250585,9.667,0.0039,257.3,"tests performed",18674306,11724184,6950122,NA,315575,269450,71.34,44.79,26.55,NA,10293,148492,0.567,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-27
"581","AUS","Oceania","Australia","2021-08-28",51256,1321,1032.857,999,6,2.571,1958.024,50.463,39.456,38.163,0.229,0.098,1.4,140,5.348,893,34.113,NA,NA,NA,NA,30951810,208152,1194.078,8.03,251852,9.716,0.0041,243.8,"tests performed",18894458,11850205,7044253,NA,220152,272958,72.18,45.27,26.91,NA,10427,151003,0.577,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-28
"582","AUS","Oceania","Australia","2021-08-29",52611,1355,1098.714,1003,4,2.714,2009.786,51.762,41.972,38.315,0.153,0.104,1.39,155,5.921,926,35.374,NA,NA,NA,NA,31124672,172862,1200.747,6.669,237318,9.155,0.0046,216,"tests performed",19052562,11956986,7095576,NA,158104,275647,72.78,45.68,27.11,NA,10530,153514,0.586,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,-973.9,-0.35,-5.93,-37.571716,2021-08-29
"583","AUS","Oceania","Australia","2021-08-30",53868,1257,1159.143,1006,3,3.143,2057.805,48.019,44.28,38.43,0.115,0.12,1.37,162,6.189,953,36.405,NA,NA,NA,NA,31344192,219520,1209.216,8.469,213024,8.218,0.0054,183.8,"tests performed",19329147,12106618,7222529,NA,276585,273849,73.84,46.25,27.59,NA,10461,151833,0.58,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-30
"584","AUS","Oceania","Australia","2021-08-31",55093,1225,1195.429,1012,6,3.714,2104.601,46.796,45.666,38.659,0.229,0.142,1.35,175,6.685,1008,38.506,NA,NA,NA,NA,31554838,210646,1217.342,8.126,212814,8.21,0.0056,178,"tests performed",19663122,12293802,7369320,NA,333975,277832,75.11,46.96,28.15,NA,10613,154815,0.591,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-08-31
"585","AUS","Oceania","Australia","2021-09-01",56560,1467,1245.714,1019,7,4.286,2160.642,56.041,47.587,38.927,0.267,0.164,1.34,184,7.029,1048,40.035,NA,NA,NA,NA,31821007,266169,1227.611,10.268,216784,8.363,0.0057,174,"tests performed",19992967,12480413,7512554,NA,329845,277239,76.37,47.68,28.7,NA,10591,155617,0.594,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-01
"586","AUS","Oceania","Australia","2021-09-02",58208,1648,1341.714,1032,13,5.857,2223.597,62.955,51.255,39.423,0.497,0.224,1.33,179,6.838,1071,40.913,NA,NA,NA,NA,32024250,203243,1235.452,7.841,211774,8.17,0.0063,157.8,"tests performed",20293640,12640002,7653638,NA,300673,276416,77.52,48.29,29.24,NA,10559,155677,0.595,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-02
"587","AUS","Oceania","Australia","2021-09-03",59949,1741,1430.571,1036,4,6.143,2290.104,66.508,54.649,39.576,0.153,0.235,1.32,198,7.564,1145,43.74,NA,NA,NA,NA,32259945,235695,1244.544,9.093,216612,8.357,0.0066,151.4,"tests performed",20605153,12811797,7793356,NA,311513,275835,78.71,48.94,29.77,NA,10537,155373,0.594,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-03
"588","AUS","Oceania","Australia","2021-09-04",61619,1670,1480.429,1039,3,5.714,2353.9,63.795,56.554,39.691,0.115,0.218,1.29,200,7.64,1137,43.434,NA,NA,NA,NA,32461893,201948,1252.335,7.791,215726,8.322,0.0069,145.7,"tests performed",20818248,12938761,7879487,NA,213095,274827,79.53,49.43,30.1,NA,10499,155508,0.594,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-04
"589","AUS","Oceania","Australia","2021-09-05",63155,1536,1506.286,1044,5,5.857,2412.576,58.677,57.541,39.882,0.191,0.224,1.27,204,7.793,1191,45.497,NA,NA,NA,NA,32644546,182653,1259.382,7.047,217125,8.376,0.0069,144.1,"tests performed",20948514,13023788,7924726,NA,130266,270850,80.03,49.75,30.27,NA,10347,152400,0.582,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,-1125.5,-0.4,-4.17,-43.420235,2021-09-05
"590","AUS","Oceania","Australia","2021-09-06",64621,1466,1536.143,1052,8,6.571,2468.579,56.002,58.682,40.187,0.306,0.251,1.25,223,8.519,1287,49.165,NA,NA,NA,NA,32851251,206705,1267.356,7.974,215294,8.306,0.0071,140.2,"tests performed",21206791,13160225,8046566,NA,258277,268235,81.01,50.27,30.74,NA,10247,150515,0.575,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-06
"591","AUS","Oceania","Australia","2021-09-07",66317,1696,1603.429,1060,8,6.857,2533.368,64.789,61.252,40.493,0.306,0.262,1.23,229,8.748,1280,48.897,NA,NA,NA,NA,33023840,172589,1274.014,6.658,209857,8.096,0.0076,130.9,"tests performed",21500652,13313703,8186949,NA,293861,262504,82.13,50.86,31.27,NA,10028,145700,0.557,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-07
"592","AUS","Oceania","Australia","2021-09-08",68042,1725,1640.286,1066,6,6.714,2599.264,65.897,62.66,40.722,0.229,0.256,1.21,236,9.015,1348,51.495,NA,NA,NA,NA,33227789,203949,1281.882,7.868,200969,7.753,0.0082,122.5,"tests performed",21811393,13480795,8330598,NA,310741,259775,83.32,51.5,31.82,NA,9924,142912,0.546,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-08
"593","AUS","Oceania","Australia","2021-09-09",69912,1870,1672,1076,10,6.286,2670.7,71.436,63.872,41.104,0.382,0.24,1.19,244,9.321,1318,50.349,NA,NA,NA,NA,33468224,240435,1291.158,9.276,206282,7.958,0.0081,123.4,"tests performed",22129655,13646933,8482722,NA,318262,262288,84.54,52.13,32.4,NA,10020,143847,0.55,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-09
"594","AUS","Oceania","Australia","2021-09-10",71987,2075,1719.714,1084,8,6.857,2749.966,79.267,65.695,41.41,0.306,0.262,1.17,258,9.856,1337,51.075,NA,NA,NA,NA,33668883,200659,1298.899,7.741,201277,7.765,0.0085,117,"tests performed",22432434,13800869,8631565,NA,302779,261040,85.69,52.72,32.97,NA,9972,141296,0.54,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-10
"595","AUS","Oceania","Australia","2021-09-11",73603,1616,1712,1091,7,7.429,2811.699,61.733,65.4,41.677,0.267,0.284,1.15,257,9.818,1377,52.603,NA,NA,NA,NA,33881168,212285,1307.089,8.19,202754,7.822,0.0084,118.4,"tests performed",22627723,13907333,8720390,NA,195289,258496,86.44,53.13,33.31,NA,9875,138367,0.529,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-11
"596","AUS","Oceania","Australia","2021-09-12",75323,1720,1738.286,1098,7,7.714,2877.405,65.706,66.404,41.945,0.267,0.295,1.13,263,10.047,1373,52.45,NA,NA,NA,NA,34056309,175141,1313.846,6.757,201680,7.781,0.0086,116,"tests performed",22760601,13986743,8773858,NA,132878,258870,86.95,53.43,33.52,NA,9889,137565,0.526,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,-1290.1,-0.45,-4.62,-49.770275,2021-09-12
"597","AUS","Oceania","Australia","2021-09-13",76901,1578,1754.286,1102,4,7.143,2937.686,60.281,67.015,42.097,0.153,0.273,1.11,279,10.658,1440,55.009,NA,NA,NA,NA,34277304,220995,1322.371,8.526,203722,7.859,0.0086,116.1,"tests performed",23100911,14179661,8921250,NA,340310,270589,88.25,54.17,34.08,NA,10337,145634,0.556,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-13
"598","AUS","Oceania","Australia","2021-09-14",78544,1643,1746.714,1116,14,8,3000.45,62.764,66.726,42.632,0.535,0.306,1.09,279,10.658,1441,55.047,NA,NA,NA,NA,34464347,187043,1329.587,7.216,205787,7.939,0.0085,117.8,"tests performed",23402471,14336221,9066250,NA,301560,271688,89.4,54.77,34.63,NA,10379,146074,0.558,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-14
"599","AUS","Oceania","Australia","2021-09-15",80400,1856,1765.429,1128,12,8.857,3071.35,70.901,67.441,43.091,0.458,0.338,1.08,283,10.811,1443,55.124,NA,NA,NA,NA,34688089,223742,1338.219,8.632,208614,8.048,0.0085,118.2,"tests performed",23707553,14491771,9215782,NA,305082,270880,90.56,55.36,35.21,NA,10348,144425,0.552,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-15
"600","AUS","Oceania","Australia","2021-09-16",82200,1800,1755.429,1141,13,9.286,3140.112,68.762,67.059,43.587,0.497,0.355,1.06,279,10.658,1483,56.652,NA,NA,NA,NA,34911907,223818,1346.853,8.635,206240,7.956,0.0085,117.5,"tests performed",24009073,14648688,9360385,NA,301520,268488,91.72,55.96,35.76,NA,10256,143108,0.547,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-16
"601","AUS","Oceania","Australia","2021-09-17",84056,1856,1724.143,1148,7,9.143,3211.013,70.901,65.864,43.855,0.267,0.349,1.05,291,11.116,1455,55.582,NA,NA,NA,NA,35243329,331422,1359.639,12.786,224921,8.677,0.0077,130.5,"tests performed",24346522,14816773,9529749,NA,337449,273441,93.01,56.6,36.4,NA,10446,145129,0.554,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-17
"602","AUS","Oceania","Australia","2021-09-18",85628,1572,1717.857,1162,14,10.143,3271.065,60.052,65.624,44.389,0.535,0.387,1.04,291,11.116,1470,56.155,NA,NA,NA,NA,35449952,206623,1367.61,7.971,224112,8.646,0.0077,130.5,"tests performed",24572951,14939866,9633085,NA,226429,277890,93.87,57.07,36.8,NA,10616,147505,0.563,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,NA,NA,NA,NA,2021-09-18
"603","AUS","Oceania","Australia","2021-09-19",87128,1500,1686.429,1167,5,9.857,3328.366,57.301,64.423,44.58,0.191,0.377,1.04,297,11.346,1442,55.086,NA,NA,NA,NA,35625424,175472,1374.38,6.769,224159,8.648,0.0075,132.9,"tests performed",24745225,15044653,9700572,NA,172274,283518,94.53,57.47,37.06,NA,10831,151130,0.577,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,26177410,-1294.2999,-0.45,-0.12,-49.932304,2021-09-19
